route_iata_code,Month,total_flights,departures,arrivals,landed,active,scheduled,total_dep_delay,total_dep_delay_15,total_on_time_15,short_delay,medium_delay,long_delay,total_calc_sft,total_calc_aft,total_flight_distance_km,commercial,private,cargo,morning_dep,afternoon_dep,evening_dep,morning_arr,afternoon_arr,evening_arr,avg_tavg_dep,total_prcp_dep,avg_snow_dep,avg_wdir_dep,avg_wspd_dep,avg_wpgt_dep,avg_pres_dep,total_tsun_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers
BRU-AGP,2023-01,188,94,94,87,97,4,3716.0,94,87,94,85,9,32710.0,30205.0,326274.0,188,0,0,134,14,40,82,69,37,6.15,505.8,0.0,189.43617021276594,19.820212765957447,42.66063829787234,1015.4478723404256,0.0,12.522872340425533,71.0,0.0,279.13829787234044,15.774468085106383,29.68776595744681,1024.2,0.0,27438
BRU-AGP,2023-02,173,86,87,84,86,3,4396.0,112,43,61,100,12,30015.0,27515.0,300241.5,173,0,0,124,18,31,66,71,36,5.842774566473989,79.6,0.0,204.08092485549133,14.308670520231214,33.40635838150289,1027.0040462427746,0.0,12.366473988439306,305.40000000000003,0.0,215.07514450867052,17.746242774566472,33.174566473988435,1022.3578034682081,0.0,26913
BRU-AGP,2023-03,197,95,102,90,96,11,6440.0,135,56,62,118,17,34385.0,31941.0,341893.5,197,0,0,139,22,36,81,72,44,7.637055837563452,717.1,0.0,206.9238578680203,17.146192893401015,39.874111675126905,1010.5395939086294,0.0,16.546192893401013,42.2,0.0,267.43147208121826,15.644162436548223,31.176649746192894,1019.4994923857868,0.0,33192
BRU-AGP,2023-04,286,140,146,135,140,11,8979.0,225,45,61,197,28,50515.0,46266.0,496353.0,286,0,0,164,95,27,115,132,39,8.713286713286713,695.4,0.0,164.32867132867133,12.569230769230769,33.686713286713285,1016.6835664335664,0.0,18.786363636363635,0.0,0.0,225.0,15.477972027972028,30.30174825174825,1016.2856643356644,0.0,48510
BRU-AGP,2023-05,263,127,136,124,127,11,7352.0,185,69,78,165,20,46259.0,42242.0,456436.5,261,2,0,160,78,25,115,108,40,13.385931558935361,494.9,0.0,164.37262357414448,10.444106463878327,28.720912547528517,1021.0247148288973,0.0,19.681368821292775,660.2,0.0,179.8897338403042,13.122433460076046,29.077186311787074,1015.2612167300381,0.0,45795
BRU-AGP,2023-06,256,124,132,118,124,14,7269.0,184,56,72,170,14,44958.0,41697.0,444288.0,254,2,0,157,73,26,117,95,44,19.560546875,262.4,0.0,137.78125,9.48125,28.57421875,1017.371484375,0.0,23.69765625,78.4,0.0,161.68359375,11.975390625,29.233203125,1014.11015625,0.0,42510
BRU-AGP,2023-07,328,160,168,152,160,15,9629.0,238,73,90,204,34,57495.0,54099.0,569244.0,328,0,0,176,127,25,135,129,64,18.373170731707315,1087.2,0.0,234.0548780487805,14.832621951219513,37.28414634146342,1013.0088414634147,0.0,27.828963414634146,0.0,0.0,160.39939024390245,13.431707317073172,31.232012195121953,1014.4743902439023,0.0,54629
BRU-AGP,2023-08,313,152,161,149,152,11,8159.0,216,88,97,194,22,54865.0,50696.0,543211.5,313,0,0,171,116,26,131,135,47,18.096166134185303,871.2,0.0,210.6517571884984,11.670287539936103,30.47923322683706,1014.3015974440896,0.0,27.28115015974441,0.0,0.0,180.02875399361022,13.714696485623003,31.882747603833863,1014.8460063897763,0.0,53739
BRU-AGP,2023-09,294,147,147,137,147,10,7508.0,201,85,93,184,17,51400.0,48179.0,510237.0,291,3,0,169,98,27,130,123,41,18.580952380952382,760.9,0.0,170.12925170068027,9.894897959183673,26.16360544217687,1016.3408163265307,0.0,23.70374149659864,41.199999999999996,0.0,207.7687074829932,12.44047619047619,28.868707482993194,1015.7751700680273,0.0,49363
BRU-AGP,2023-10,305,151,154,145,151,9,7399.0,186,100,119,170,16,53290.0,49791.0,529327.5,305,0,0,173,106,26,129,128,48,13.767540983606558,1049.2,0.0,199.00983606557378,15.149508196721312,34.23311475409836,1010.0790163934425,0.0,20.492786885245902,245.6,0.0,250.69508196721313,11.458688524590164,29.647540983606557,1016.8029508196722,0.0,52016
BRU-AGP,2023-11,243,121,122,115,122,6,5405.0,133,92,110,123,10,42708.0,39752.0,421726.5,239,4,0,176,47,20,116,82,45,8.03292181069959,1074.4,0.0,210.0082304526749,18.73374485596708,41.36502057613169,1005.2106995884774,0.0,16.915637860082306,0.0,0.0,281.08641975308643,16.766666666666666,34.650617283950616,1018.9065843621399,0.0,37986
BRU-AGP,2023-12,251,125,126,122,125,4,5383.0,156,85,95,150,6,44142.0,40674.0,435610.5,249,2,0,179,51,21,117,91,43,7.130278884462151,595.3,0.0,225.34262948207171,20.296812749003983,42.31035856573705,1013.5346613545818,0.0,12.970517928286853,23.200000000000003,0.0,280.398406374502,15.934661354581673,33.04780876494024,1024.2824701195218,0.0,36886
BRU-ALC,2023-01,189,94,95,92,95,2,3786.0,101,85,88,97,4,29100.0,26208.0,275562.0,189,0,0,100,73,16,99,70,20,5.862962962962962,561.6,0.0,193.6984126984127,19.974603174603175,43.31587301587302,1015.5232804232804,0.0,11.085185185185185,2.8,0.0,262.7936507936508,13.061375661375662,0.0,1022.6042328042328,0.0,29250
BRU-ALC,2023-02,192,96,96,95,96,1,3934.0,99,84,93,93,6,29360.0,26512.0,279936.0,192,0,0,84,90,18,84,81,27,5.747916666666666,87.2,0.0,203.75,13.660416666666668,32.467708333333334,1027.2520833333333,0.0,10.848958333333334,58.4,0.0,132.88541666666666,13.684375000000001,0.0,1023.8166666666666,0.0,30658
BRU-ALC,2023-03,215,105,110,97,105,13,6409.0,147,58,68,122,25,32811.0,30007.0,313470.0,213,2,0,106,90,19,101,81,33,7.453488372093023,731.6,0.0,204.32093023255814,16.567441860465117,38.914883720930234,1011.1027906976744,0.0,15.892093023255814,26.2,0.0,204.12558139534883,12.89953488372093,0.0,1018.2209302325581,0.0,36587
BRU-ALC,2023-04,253,125,128,119,126,6,6535.0,163,80,90,148,15,38988.0,35302.0,368874.0,253,0,0,151,100,2,147,84,22,8.66798418972332,641.0,0.0,169.10671936758894,12.516205533596837,33.87786561264822,1016.2667984189724,0.0,18.18102766798419,13.5,0.0,161.08695652173913,12.420553359683796,0.0,1015.9249011857708,0.0,42636
BRU-ALC,2023-05,251,124,127,117,124,10,6693.0,174,68,77,158,16,38730.0,35149.0,365958.0,251,0,0,178,73,0,172,66,13,13.208764940239044,428.7,0.0,165.84860557768926,10.525099601593626,29.018725099601593,1021.3780876494023,0.0,19.16573705179283,784.5,0.0,129.27888446215138,12.40796812749004,0.0,1015.609561752988,0.0,43000
BRU-ALC,2023-06,238,119,119,116,119,3,5044.0,146,84,92,142,4,36710.0,33413.0,347004.0,238,0,0,168,70,0,162,61,15,19.49075630252101,271.0,0.0,135.49579831932772,9.355462184873948,28.418487394957985,1017.5226890756302,0.0,24.483193277310924,86.0,0.0,109.16806722689076,10.231932773109243,0.0,1014.2621848739495,0.0,39239
BRU-ALC,2023-07,285,141,144,129,141,15,7893.0,185,87,100,163,22,43934.0,40804.0,415530.0,285,0,0,187,96,2,161,82,42,18.412280701754387,907.7,0.0,235.0456140350877,14.662105263157894,37.372280701754384,1012.8898245614034,0.0,28.237192982456143,8.0,0.0,89.25964912280702,11.006315789473685,0.0,1014.5877192982456,0.0,47163
BRU-ALC,2023-08,293,146,147,138,146,9,6262.0,177,106,116,169,8,45184.0,41260.0,427194.0,293,0,0,191,101,1,173,94,26,18.021843003412968,860.1,0.0,216.8839590443686,11.705802047781571,30.51877133105802,1014.1320819112628,0.0,27.39556313993174,230.4,0.0,108.96928327645051,10.780204778156996,0.0,1014.7733788395904,0.0,46695
BRU-ALC,2023-09,250,125,125,122,125,2,5085.0,136,106,114,129,7,38413.0,35299.0,364500.0,246,4,0,172,78,0,158,78,14,18.5944,612.8,0.0,169.8,10.000399999999999,26.095599999999997,1016.4032,0.0,24.106,816.9,0.0,106.872,11.3732,0.0,1016.114,0.0,42496
BRU-ALC,2023-10,258,129,129,125,129,4,5362.0,144,102,114,140,4,39630.0,36481.0,376164.0,258,0,0,176,82,0,162,78,18,13.668992248062015,905.8000000000001,0.0,197.45736434108528,15.327906976744186,34.22790697674418,1009.6744186046511,0.0,21.131782945736433,13.799999999999999,0.0,177.984496124031,10.593798449612402,0.0,1015.762015503876,0.0,44975
BRU-ALC,2023-11,207,103,104,100,104,3,4558.0,123,78,84,117,6,31817.0,28901.0,301806.0,205,2,0,113,94,0,113,65,29,8.154589371980677,959.5,0.0,217.27053140096618,19.100483091787442,42.06666666666666,1005.2806763285024,0.0,17.28840579710145,1.7999999999999998,0.0,266.58937198067633,14.583574879227054,0.0,1016.8410628019324,0.0,34133
BRU-ALC,2023-12,220,110,110,107,110,3,5383.0,134,70,86,123,11,33837.0,30581.0,320760.0,219,1,0,108,110,2,106,84,30,7.07,460.6,0.0,221.05,20.199545454545454,41.711363636363636,1013.8577272727273,0.0,12.674545454545456,5.2,0.0,284.4727272727273,12.168181818181818,0.0,1022.735,0.0,35686
BRU-AMS,2023-01,229,113,116,111,116,2,3919.0,102,109,127,99,3,11897.0,7640.0,36113.299999999996,193,0,36,133,58,38,133,58,38,5.588646288209607,652.1,0.0,192.22270742358077,19.64279475982533,42.7056768558952,1016.175982532751,0.0,6.1532751091703055,955.3,0.0,200.66375545851528,23.644978165938863,52.1589519650655,1013.7860262008734,0.0,14001
BRU-AMS,2023-02,197,98,99,97,98,2,3276.0,85,102,112,82,3,10357.0,6256.0,31066.899999999998,163,0,34,115,56,26,114,57,26,5.523857868020305,71.6,0.0,196.91370558375635,12.905583756345179,30.526395939086292,1028.427918781726,0.0,5.953299492385787,137.2,0.0,198.55329949238578,17.170558375634517,39.76446700507614,1027.0477157360406,0.0,13112
BRU-AMS,2023-03,226,115,111,105,116,5,5139.0,101,117,125,89,12,11936.0,7514.0,35640.2,203,2,21,145,70,11,143,72,11,7.746902654867257,830.8,0.0,200.90265486725664,17.278761061946902,40.230088495575224,1010.0721238938053,0.0,7.245575221238938,721.3,0.0,188.13274336283186,21.276106194690268,49.557522123893804,1008.5340707964602,0.0,15418
BRU-AMS,2023-04,231,116,115,112,116,3,4715.0,112,102,119,107,5,12656.0,7902.0,36428.7,210,0,21,155,76,0,155,76,0,8.648051948051949,542.3,0.0,157.73160173160173,12.516450216450217,33.8004329004329,1016.4757575757576,0.0,8.891774891774892,497.9,0.0,153.4848484848485,17.616883116883116,42.467532467532465,1016.3619047619048,0.0,15453
BRU-AMS,2023-05,257,128,129,118,130,9,5043.0,118,124,139,109,9,13901.0,8534.0,40528.899999999994,225,0,32,176,80,1,172,82,3,13.273929961089495,515.0,0.0,163.3852140077821,10.449416342412452,29.235797665369653,1021.0750972762645,0.0,13.396887159533074,357.8,0.0,154.12062256809338,14.957976653696498,36.04902723735409,1021.6638132295719,0.0,15546
BRU-AMS,2023-06,265,134,131,127,135,3,5395.0,143,112,122,134,9,14201.0,8432.0,41790.5,227,4,34,175,90,0,172,93,0,19.32264150943396,321.1,0.0,136.4377358490566,9.621509433962263,28.764528301886795,1017.5218867924527,0.0,19.067169811320756,153.9,0.0,122.26415094339623,16.047169811320753,37.38566037735849,1017.9660377358491,0.0,15905
BRU-AMS,2023-07,277,139,138,133,139,5,5986.0,157,97,120,148,9,15001.0,10169.0,43682.899999999994,239,2,36,196,79,2,194,81,2,18.365342960288807,934.7,0.0,234.57761732851986,14.619494584837545,36.90180505415162,1013.047653429603,0.0,18.165703971119132,1011.3,0.0,237.25270758122744,20.219494584837545,48.35379061371841,1011.168953068592,0.0,20463
BRU-AMS,2023-08,277,138,139,131,138,8,5900.0,138,129,139,124,14,14945.0,9678.0,43682.899999999994,253,0,24,193,74,10,193,74,10,18.0043321299639,763.7,0.0,211.4693140794224,11.833935018050541,30.464259927797837,1014.1613718411553,0.0,17.78086642599278,977.8,0.0,218.26714801444044,16.412274368231046,41.09675090252707,1012.9028880866425,0.0,17151
BRU-AMS,2023-09,234,118,116,114,118,2,4248.0,108,102,126,102,6,13010.0,8063.0,36901.799999999996,226,2,6,182,50,2,182,50,2,18.414529914529915,641.1,0.0,170.44871794871796,10.202136752136752,26.73119658119658,1016.1273504273504,0.0,18.067094017094018,501.3,0.0,151.3803418803419,13.597008547008546,34.21965811965812,1015.331623931624,0.0,15908
BRU-AMS,2023-10,230,118,112,108,118,4,4509.0,102,123,128,91,11,12705.0,7754.0,36271.0,228,0,2,176,54,0,176,54,0,13.817391304347826,821.3000000000001,0.0,196.30869565217392,15.00608695652174,33.66130434782609,1010.1865217391304,0.0,13.54391304347826,1160.7,0.0,184.3695652173913,18.842173913043478,43.69478260869565,1008.6582608695652,0.0,16708
BRU-AMS,2023-11,235,118,117,116,118,1,4341.0,119,108,116,116,3,13014.0,7996.0,37059.5,233,0,2,174,61,0,174,59,2,7.814468085106383,1045.0,0.0,211.60425531914893,18.513191489361702,41.14553191489362,1006.4859574468086,0.0,8.117021276595745,1337.4,0.0,201.91914893617022,21.330212765957448,51.223829787234045,1004.0068085106383,0.0,17307
BRU-AMS,2023-12,230,117,113,104,117,9,5446.0,116,106,114,97,19,12905.0,8755.0,36271.0,220,2,8,162,68,0,160,64,6,6.923913043478261,524.0,0.0,225.8304347826087,19.39217391304348,40.947391304347825,1013.7843478260869,0.0,6.820434782608696,803.1,0.0,209.23478260869564,24.326521739130435,50.91478260869565,1011.0560869565218,0.0,17314
BRU-ARN,2023-01,94,47,47,43,50,1,1909.0,51,32,43,50,1,12350.0,11479.0,121053.2,76,18,0,42,0,52,37,5,52,5.4297872340425535,273.8,0.0,202.51063829787233,19.46382978723404,42.32340425531915,1016.1042553191489,0.0,-0.12340425531914893,150.0,5.319148936170213,184.25531914893617,16.885106382978723,30.027659574468085,1006.8787234042554,0.0,7623
BRU-ARN,2023-02,80,40,40,37,40,3,1898.0,48,28,32,43,5,10520.0,9885.0,103024.0,70,10,0,32,0,48,23,9,48,5.5649999999999995,27.8,0.0,191.7,13.405000000000001,31.630000000000003,1027.5275,0.0,-0.8875,112.4,10.75,229.3,14.2775,26.115,1013.4075,0.0,8234
BRU-ARN,2023-03,87,43,44,40,43,4,2522.0,63,20,24,56,7,11440.0,10512.0,112038.59999999999,87,0,0,30,11,46,29,3,55,7.902298850574713,348.3,0.0,191.32183908045977,18.20919540229885,41.91264367816092,1009.222988505747,0.0,-0.6873563218390805,195.5,68.96551724137932,204.57471264367817,16.408045977011493,30.934482758620693,1002.6448275862069,0.0,9369
BRU-ARN,2023-04,80,39,41,40,39,1,2194.0,66,12,14,62,4,10400.0,9698.0,103024.0,80,0,0,36,29,15,36,0,44,8.317499999999999,173.3,0.0,138.7875,12.713750000000001,34.152499999999996,1017.22875,0.0,3.91,46.2,1.5,98.7,14.7875,28.97625,1019.2774999999999,0.0,8575
BRU-ARN,2023-05,93,46,47,45,47,1,2351.0,78,14,15,77,1,12076.0,11259.0,119765.4,91,0,2,41,43,9,41,0,52,12.934408602150539,213.6,0.0,171.61290322580646,11.012903225806452,29.849462365591396,1021.2892473118279,0.0,10.721505376344087,97.5,0.0,217.90322580645162,14.164516129032258,30.52795698924731,1019.3172043010753,0.0,10846
BRU-ARN,2023-06,90,45,45,41,45,4,3283.0,72,16,18,63,9,11740.0,10942.0,115902.0,86,4,0,39,34,17,39,0,51,19.157777777777778,131.5,0.0,137.37777777777777,9.772222222222222,29.07777777777778,1017.1811111111111,0.0,16.56888888888889,4.8999999999999995,0.0,156.74444444444444,12.828888888888887,29.00888888888889,1016.5777777777778,0.0,9625
BRU-ARN,2023-07,49,23,26,21,23,5,1538.0,39,10,10,32,7,6370.0,5865.0,63102.2,41,8,0,19,0,30,19,0,30,18.222448979591835,148.6,0.0,239.89795918367346,14.424489795918367,36.35510204081633,1013.6795918367347,0.0,15.46938775510204,87.9,0.0,189.75510204081633,14.83469387755102,30.687755102040818,1004.8020408163266,0.0,4085
BRU-ARN,2023-08,54,27,27,26,27,1,1255.0,34,20,20,30,4,7020.0,6357.0,69541.2,52,2,0,16,14,24,16,0,38,17.97037037037037,118.2,0.0,214.25925925925927,11.44814814814815,29.82962962962963,1014.2370370370371,0.0,14.848148148148148,97.4,0.0,174.14814814814815,13.511111111111111,28.81111111111111,1008.2222222222222,0.0,4791
BRU-ARN,2023-09,87,43,44,42,43,2,2338.0,67,20,20,61,6,11310.0,10251.0,112038.59999999999,87,0,0,37,40,10,39,0,48,18.55977011494253,255.9,0.0,181.91954022988506,10.719540229885057,28.135632183908047,1015.4413793103448,0.0,13.337931034482759,39.0,0.0,193.73563218390805,14.655172413793103,27.912643678160922,1014.048275862069,0.0,7684
BRU-ARN,2023-10,114,57,57,52,57,5,3393.0,94,18,20,86,8,14596.0,13341.0,146809.19999999998,114,0,0,50,44,20,46,10,58,13.421052631578947,490.8,0.0,188.50877192982455,14.731578947368423,33.22456140350877,1008.2026315789474,0.0,4.279824561403509,303.8,0.0,176.97368421052633,16.019298245614035,29.24122807017544,1005.6035087719298,0.0,9704
BRU-ARN,2023-11,202,101,101,97,101,4,4531.0,104,88,98,93,11,26839.0,24578.0,260135.59999999998,202,0,0,54,47,101,54,49,99,7.992079207920793,831.1,0.0,206.94554455445544,18.86089108910891,42.03712871287129,1006.2811881188118,0.0,-0.004455445544554488,386.2,14.653465346534654,150.54455445544554,14.490099009900991,24.957920792079207,1002.4460396039605,0.0,22871
BRU-ARN,2023-12,179,88,91,89,88,2,4242.0,107,66,72,103,4,23974.0,21882.0,230516.19999999998,177,2,0,39,59,81,37,62,80,6.650279329608939,377.6,0.0,218.268156424581,18.35195530726257,39.3877094972067,1012.9670391061453,0.0,-4.143016759776536,302.0,96.87150837988827,190.35195530726256,13.51731843575419,22.735195530726255,1006.1050279329609,0.0,21609
BRU-ATH,2023-01,149,74,75,72,75,2,2776.0,74,74,75,71,3,26840.0,25573.0,313108.60000000003,149,0,0,53,76,20,0,108,41,5.621476510067114,410.2,0.0,194.61073825503357,19.587919463087246,42.73892617449664,1015.9355704697986,0.0,11.395302013422818,199.9,0.8053691275167785,206.93959731543623,12.033557046979865,0.0,1018.0805369127517,0.0,20258
BRU-ATH,2023-02,143,71,72,70,72,1,2913.0,76,56,67,76,0,25806.0,24450.0,300500.2,141,0,2,48,71,24,2,101,40,5.632167832167832,53.2,0.0,196.46153846153845,13.313286713286713,31.62937062937063,1028.4594405594407,0.0,9.981818181818182,138.0,0.0,188.91608391608392,15.342657342657343,0.0,1022.2888111888111,0.0,20518
BRU-ATH,2023-03,167,83,84,80,84,3,4162.0,116,42,51,113,3,30346.0,28466.0,350933.8,163,0,4,65,74,28,9,114,44,7.6706586826347305,651.4,0.0,200.5449101796407,17.230538922155688,40.13053892215569,1009.8820359281436,0.0,13.1874251497006,164.20000000000002,0.0,172.50898203592814,15.129940119760478,0.0,1014.1664670658682,0.0,24400
BRU-ATH,2023-04,236,115,121,109,116,11,7898.0,186,44,50,165,21,43373.0,40907.0,495930.4,232,0,4,118,101,17,33,133,70,8.659745762711864,567.6,0.0,162.01271186440678,12.415677966101695,33.56228813559322,1016.5326271186441,0.0,15.073728813559322,343.8,0.0,191.48305084745763,11.379237288135593,0.0,1011.9491525423729,0.0,35577
BRU-ATH,2023-05,232,111,121,102,112,18,8893.0,214,14,18,191,23,42559.0,40862.0,487524.80000000005,227,3,2,115,85,32,23,138,71,13.180603448275862,452.8,0.0,164.9698275862069,10.639655172413793,29.45603448275862,1021.3129310344827,0.0,18.537499999999998,482.5,0.0,90.73706896551724,12.642672413793104,0.0,1013.8922413793103,0.0,36048
BRU-ATH,2023-06,231,114,117,107,114,9,9090.0,221,8,10,202,19,42937.0,40190.0,485423.4,231,0,0,120,43,68,31,132,68,19.405194805194807,294.6,0.0,138.08658008658008,9.54935064935065,28.58095238095238,1017.495670995671,0.0,23.348051948051946,475.4,0.0,114.47619047619048,12.316450216450216,0.0,1011.9004329004329,0.0,33747
BRU-ATH,2023-07,233,113,120,98,113,22,9567.0,225,8,8,187,38,42796.0,40244.0,489626.2,229,4,0,111,52,70,33,129,71,18.377253218884118,761.4,0.0,234.56223175965664,14.660085836909872,37.09012875536481,1013.0643776824035,0.0,28.95107296137339,26.4,0.0,63.952789699570815,15.26695278969957,0.0,1011.4321888412018,0.0,36417
BRU-ATH,2023-08,211,101,110,96,102,13,7033.0,189,22,22,173,16,38856.0,37017.0,443395.4,211,0,0,111,53,47,28,136,47,18.064454976303317,590.4,0.0,215.18483412322274,11.487677725118484,29.954502369668244,1014.3706161137442,0.0,27.96635071090047,67.7,0.0,92.22274881516587,16.11137440758294,0.0,1010.0545023696683,0.0,32066
BRU-ATH,2023-09,218,107,111,102,107,9,5923.0,170,45,48,161,9,40052.0,38130.0,458105.2,218,0,0,116,38,64,37,115,66,18.590366972477064,588.0,0.0,174.78899082568807,10.26834862385321,26.90091743119266,1015.9807339449541,0.0,24.118348623853212,370.7,0.0,71.26146788990826,16.605045871559632,0.0,1013.4463302752293,0.0,33942
BRU-ATH,2023-10,224,110,114,113,110,1,6241.0,178,36,46,174,4,41098.0,38508.0,470713.60000000003,224,0,0,113,47,64,39,117,68,13.822767857142859,828.9,0.0,196.89285714285714,14.906696428571427,33.72053571428571,1009.8973214285714,0.0,20.87232142857143,51.3,0.0,138.93303571428572,11.222767857142857,0.0,1017.0656250000001,0.0,34847
BRU-ATH,2023-11,173,84,89,84,84,4,4899.0,123,46,50,111,12,31184.0,29037.0,363542.2,173,0,0,58,70,45,0,117,56,8.140462427745664,776.7,0.0,213.27167630057804,19.206358381502888,42.28554913294798,1005.2682080924856,0.0,18.27456647398844,127.6,0.0,232.01734104046244,13.88612716763006,0.0,1013.1589595375723,0.0,25083
BRU-ATH,2023-12,156,76,80,78,76,2,4297.0,123,27,33,119,4,28090.0,26350.0,327818.4,156,0,0,56,68,32,0,117,39,6.983974358974359,337.4,0.0,222.15384615384616,19.65833333333333,41.22948717948718,1013.1923076923077,0.0,14.125,325.4,0.0,209.07051282051282,11.410897435897436,0.0,1017.1544871794872,0.0,23549
BRU-AUH,2023-01,46,23,23,20,24,2,1585.0,36,6,10,32,4,17480.0,16987.0,237668.19999999998,46,0,0,45,1,0,0,45,1,5.517391304347826,133.6,0.0,198.65217391304347,19.369565217391305,42.839130434782604,1015.7304347826087,0.0,20.62608695652174,39.400000000000006,0.0,130.56521739130434,13.547826086956523,0.0,1018.4521739130436,0.0,12327
BRU-AUH,2023-02,40,20,20,20,20,0,1145.0,32,4,8,32,0,15200.0,14662.0,206668.0,40,0,0,40,0,0,0,40,0,5.470000000000001,7.6,0.0,183.5,12.959999999999999,31.125,1029.15,0.0,23.055,0.0,0.0,188.55,15.2,0.0,1015.975,0.0,10499
BRU-AUH,2023-03,42,21,21,21,21,0,1142.0,31,9,11,29,2,15960.0,15413.0,217001.4,42,0,0,42,0,0,0,42,0,7.733333333333333,161.6,0.0,201.38095238095238,17.714285714285715,40.74285714285715,1009.6238095238094,0.0,25.385714285714286,3.0,0.0,172.71428571428572,14.452380952380953,0.0,1011.8285714285715,0.0,10308
BRU-AUH,2023-04,44,22,22,20,22,2,1204.0,33,10,11,29,4,16720.0,16308.0,227334.8,44,0,0,44,0,0,0,44,0,8.672727272727274,97.8,0.0,167.72727272727272,13.004545454545456,34.440909090909095,1017.1409090909091,0.0,26.504545454545454,0.6,0.0,239.72727272727272,14.495454545454544,0.0,1010.1045454545455,0.0,11066
BRU-AUH,2023-05,44,22,22,20,23,1,1001.0,35,8,9,34,1,16720.0,16436.0,227334.8,44,0,0,44,0,0,0,44,0,13.495454545454544,72.6,0.0,188.27272727272728,10.645454545454545,28.45,1020.6090909090909,0.0,32.03636363636363,7.6,0.0,220.22727272727272,14.35,0.0,1006.4454545454545,0.0,11002
BRU-AUH,2023-06,49,25,24,19,25,5,1777.0,48,1,1,43,5,18690.0,18371.0,253168.3,49,0,0,49,0,0,0,49,0,19.838775510204083,82.1,0.0,129.16326530612244,9.746938775510204,29.367346938775512,1016.8326530612245,0.0,34.695918367346934,0.0,0.0,254.69387755102042,14.461224489795919,0.0,999.495918367347,0.0,10825
BRU-AUH,2023-07,44,21,23,22,21,1,1337.0,40,4,4,38,2,16720.0,16069.0,227334.8,44,0,0,44,0,0,0,44,0,18.379545454545454,143.2,0.0,236.95454545454547,14.577272727272726,36.997727272727275,1013.1022727272727,0.0,36.51363636363636,0.0,0.0,239.75,14.638636363636364,0.0,997.0409090909092,0.0,11782
BRU-AUH,2023-08,44,22,22,20,22,2,1517.0,39,4,5,35,4,16720.0,16292.0,227334.8,44,0,0,44,0,0,0,44,0,17.822727272727274,125.4,0.0,216.0,12.02727272727273,30.886363636363637,1014.5681818181819,0.0,37.122727272727275,0.0,0.0,142.9090909090909,15.072727272727274,0.0,999.6909090909091,0.0,11982
BRU-AUH,2023-09,42,21,21,21,21,0,1160.0,38,0,4,38,0,15960.0,15531.0,217001.4,42,0,0,42,0,0,0,42,0,18.628571428571426,112.8,0.0,161.0952380952381,9.742857142857142,25.571428571428573,1017.0,0.0,35.19047619047619,0.0,0.0,162.71428571428572,14.138095238095238,0.0,1002.4952380952382,0.0,11512
BRU-AUH,2023-10,45,23,22,22,23,0,1240.0,37,4,8,36,1,17100.0,16570.0,232501.5,45,0,0,45,0,0,0,45,0,13.495555555555555,98.4,0.0,198.88888888888889,15.04,34.06666666666667,1010.6133333333333,0.0,31.444444444444443,2.6,0.0,133.64444444444445,12.526666666666667,0.0,1010.6422222222222,0.0,11936
BRU-AUH,2023-11,42,21,21,21,21,0,1168.0,39,3,3,38,1,15960.0,15232.0,217001.4,42,0,0,42,0,0,0,42,0,8.052380952380952,192.2,0.0,203.1904761904762,19.01904761904762,42.40952380952381,1004.9476190476191,0.0,27.166666666666668,0.0,0.0,176.1904761904762,12.209523809523809,0.0,1014.4095238095238,0.0,10866
BRU-AUH,2023-12,50,25,25,25,25,0,1582.0,48,2,2,48,0,19000.0,18229.0,258335.0,50,0,0,50,0,0,0,50,0,7.348,122.0,0.0,228.72,21.476,44.596000000000004,1013.444,0.0,22.888,0.0,0.0,210.0,10.352,0.0,1017.316,0.0,12984
BRU-AYT,2023-01,44,22,22,21,22,1,1069.0,30,12,14,27,3,10390.0,9628.0,114303.20000000001,44,0,0,22,20,2,19,15,10,6.163636363636363,121.39999999999999,0.0,194.1818181818182,19.09090909090909,43.10454545454545,1017.5545454545455,0.0,11.354545454545455,111.0,0.45454545454545453,310.77272727272725,11.177272727272728,26.1,1019.3,0.0,6641
BRU-AYT,2023-02,40,20,20,19,20,1,1142.0,24,12,16,21,3,9480.0,8692.0,103912.0,40,0,0,20,16,4,19,9,12,6.035,25.599999999999998,0.0,225.35,14.245,33.79,1026.375,0.0,10.28,16.4,0.0,232.95,13.665000000000001,30.185000000000002,1021.0049999999999,0.0,6255
BRU-AYT,2023-03,56,28,28,27,28,1,1524.0,48,7,8,46,2,13020.0,12003.0,145476.80000000002,56,0,0,26,24,6,25,9,22,8.107142857142858,191.0,0.0,223.32142857142858,17.75357142857143,41.528571428571425,1010.5892857142857,0.0,14.407142857142857,113.6,0.7142857142857143,262.5,16.228571428571428,35.378571428571426,1012.8535714285715,0.0,8173
BRU-AYT,2023-04,189,94,95,89,94,6,5157.0,148,37,41,139,9,41499.0,39628.0,490984.2,189,0,0,118,69,2,93,45,51,8.89153439153439,481.40000000000003,0.0,172.1005291005291,12.323809523809523,33.31322751322751,1015.9804232804232,0.0,16.245502645502647,202.2,0.42328042328042326,234.59259259259258,13.200000000000001,30.313756613756613,1012.2084656084655,0.0,29469
